id,date,title,caption,alt,mime,attached_to_post,source_url,local_path,used_in_archive,downloaded
2814,2015-04-09,Front,,,image/jpeg,2804,https://pivotce.com/files/2015/04/1505615_10155301910600191_6140560128919418843_n.jpg,images/files/2015/04/1505615_10155301910600191_6140560128919418843_n.jpg,yes,ok
2817,2015-04-09,Should have grabbed a screenshot,,,image/jpeg,2804,https://pivotce.com/files/2015/04/988949_10155301910620191_8485896675966262726_n.jpg,images/files/2015/04/988949_10155301910620191_8485896675966262726_n.jpg,yes,ok
2832,2015-04-16,6,Trying to get those years old curves out was near impossible! Two part glue helped.,,image/jpeg,2831,https://pivotce.com/files/2015/04/6.jpg,images/files/2015/04/6.jpg,yes,ok
2833,2015-04-16,7,Gluing the case was the most difficult part.,,image/jpeg,2831,https://pivotce.com/files/2015/04/7.jpg,images/files/2015/04/7.jpg,yes,ok
2834,2015-04-16,7a,Wahlah! The top and bottom are almost done.,,image/jpeg,2831,https://pivotce.com/files/2015/04/7a.jpg,images/files/2015/04/7a.jpg,yes,ok
2835,2015-04-16,8,Cut the cardboard layer and I traced these phones into position.,,image/jpeg,2831,https://pivotce.com/files/2015/04/8.jpg,images/files/2015/04/8.jpg,yes,ok
2836,2015-04-16,9a,"The day after I finished, my son pulled it off a shelf splitting this corner. This is my fix for it.",,image/jpeg,2831,https://pivotce.com/files/2015/04/9a.jpg,images/files/2015/04/9a.jpg,yes,ok
2837,2015-04-16,10,This was tedious. If I had to do it over I would layer cardboard and dremel it out!,,image/jpeg,2831,https://pivotce.com/files/2015/04/10.jpg,images/files/2015/04/10.jpg,yes,ok
2838,2015-04-16,11,I added a separate layer for the bottom and use bubble wrap for added cushion.,,image/jpeg,2831,https://pivotce.com/files/2015/04/11.jpg,images/files/2015/04/11.jpg,yes,ok
2839,2015-04-16,12,Cutting out the felt.,,image/jpeg,2831,https://pivotce.com/files/2015/04/12.jpg,images/files/2015/04/12.jpg,yes,ok
2840,2015-04-16,13,Almost time to glue.,,image/jpeg,2831,https://pivotce.com/files/2015/04/13.jpg,images/files/2015/04/13.jpg,yes,ok
2841,2015-04-16,14,Starting to get the bottom covered in felt.,,image/jpeg,2831,https://pivotce.com/files/2015/04/14.jpg,images/files/2015/04/14.jpg,yes,ok
2842,2015-04-16,15,The bottom is done.,,image/jpeg,2831,https://pivotce.com/files/2015/04/15.jpg,images/files/2015/04/15.jpg,yes,ok
2843,2015-04-16,16,Early magnet layout and top layer design.,,image/jpeg,2831,https://pivotce.com/files/2015/04/16.jpg,images/files/2015/04/16.jpg,yes,ok
2844,2015-04-16,17,The revised magnets in the top layer. Finished the tablet felt.,,image/jpeg,2831,https://pivotce.com/files/2015/04/17.jpg,images/files/2015/04/17.jpg,yes,ok
2845,2015-04-16,18,How it looks closed. I think it retains the character of the original beat up guitar case.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278951.jpg,images/files/2015/04/P3278951.jpg,yes,ok
2846,2015-04-16,19,You can see the pop riveted hinges. The hinges are the same ones from the bass case. I tried to use everything I could from the original.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278952.jpg,images/files/2015/04/P3278952.jpg,yes,ok
2847,2015-04-16,20,How it looks when you open the case.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278954.jpg,images/files/2015/04/P3278954.jpg,yes,ok
2848,2015-04-16,21,Empty top layer.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278955.jpg,images/files/2015/04/P3278955.jpg,yes,ok
2849,2015-04-16,23,The top layer finished and out of the case. You can see the pull tabs I added on the left and right to pull it out of the case.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278957.jpg,images/files/2015/04/P3278957.jpg,yes,ok
2850,2015-04-16,24,You can see the cut up shoe string I used for pull tabs to get the phones out.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278958.jpg,images/files/2015/04/P3278958.jpg,yes,ok
2851,2015-04-16,25,Finished bottom layer in the case.,,image/jpeg,2831,https://pivotce.com/files/2015/04/P3278959.jpg,images/files/2015/04/P3278959.jpg,yes,ok
2852,2015-04-16,2,An early thought on the phones I would use.,,image/jpeg,2831,https://pivotce.com/files/2015/04/2.jpg,images/files/2015/04/2.jpg,yes,ok
2853,2015-04-16,3,Getting a rectangle from that shape was trying. Printer paper helped.,,image/jpeg,2831,https://pivotce.com/files/2015/04/3.jpg,images/files/2015/04/3.jpg,yes,ok
2854,2015-04-16,4,Top cut out,,image/jpeg,2831,https://pivotce.com/files/2015/04/4.jpg,images/files/2015/04/4.jpg,yes,ok
2855,2015-04-16,5,Top and bottom cut out,,image/jpeg,2831,https://pivotce.com/files/2015/04/5.jpg,images/files/2015/04/5.jpg,yes,ok
2881,2015-04-17,preware_catalog_featured_image,,,image/png,2875,https://pivotce.com/files/2015/04/preware_catalog_featured_image.png,images/files/2015/04/preware_catalog_featured_image.png,yes,ok
2894,2015-04-21,YouTube,,,image/png,2893,https://pivotce.com/files/2015/04/youtube.png,images/files/2015/04/youtube.png,yes,ok
2898,2015-04-21,youtube,,,image/png,2893,https://pivotce.com/files/2015/04/youtube1.png,images/files/2015/04/youtube1.png,yes,ok
2909,2015-04-22,pivotcepreware,,,image/jpeg,2642,https://pivotce.com/files/2015/04/pivotcepreware.jpg,images/files/2015/04/pivotcepreware.jpg,yes,ok
2913,2015-04-24,webos2,,,image/jpeg,2912,https://pivotce.com/files/2015/04/webos2.jpg,images/files/2015/04/webos2.jpg,yes,ok
2924,2015-05-03,Chicago,Image: Sergey Gabdurakhmanov,Chicago,image/jpeg,2919,https://pivotce.com/files/2015/05/Chicago.jpg,images/files/2015/05/Chicago.jpg,yes,ok
2947,2015-05-05,bombonfeatured,,,image/jpeg,2937,https://pivotce.com/files/2015/05/bombonfeatured.jpg,images/files/2015/05/bombonfeatured.jpg,yes,ok
2953,2015-05-06,desktopbeta,,,image/png,2952,https://pivotce.com/files/2015/05/desktopbeta.png,images/files/2015/05/desktopbeta.png,yes,ok
2980,2015-05-18,palmstammtischb_header,,,image/png,,https://pivotce.com/files/2015/05/palmstammtischb_header.png,images/files/2015/05/palmstammtischb_header.png,no,ok
3003,2015-06-03,2014-04-04 14.55.57,,,image/jpeg,3001,https://pivotce.com/files/2015/06/2014-04-04-14.55.57.jpg,images/files/2015/06/2014-04-04-14.55.57.jpg,yes,ok
3004,2015-06-03,Capture,,,image/png,3001,https://pivotce.com/files/2015/06/Capture.png,images/files/2015/06/Capture.png,variant,ok
3013,2015-06-05,cubano,,,image/jpeg,3007,https://pivotce.com/files/2015/06/cubano.jpg,images/files/2015/06/cubano.jpg,yes,ok
3030,2015-06-07,ImageHP16,The HP of HP & webOS,HP Servers are gone,image/png,2252,https://pivotce.com/files/2015/06/ImageHP16.png,images/files/2015/06/ImageHP16.png,yes,ok
3040,2015-06-11,hp_webos_2-1_accounts2,,,image/png,3039,https://pivotce.com/files/2015/06/hp_webos_2-1_accounts2.png,images/files/2015/06/hp_webos_2-1_accounts2.png,variant,ok
3050,2015-06-15,637x414xsshot20100831205149.png.pagespeed.ic.X1hUmP29Dr,,,image/png,3049,https://pivotce.com/files/2015/06/637x414xsshot20100831205149.png.pagespeed.ic_.X1hUmP29Dr.png,images/files/2015/06/637x414xsshot20100831205149.png.pagespeed.ic_.X1hUmP29Dr.png,yes,ok
3056,2015-06-16,,,,image/jpeg,3055,https://pivotce.com/files/2015/06/youtube.jpg,images/files/2015/06/youtube.jpg,yes,ok
3063,2015-06-17,vnc,,,image/jpeg,3062,https://pivotce.com/files/2015/06/vnc.jpg,images/files/2015/06/vnc.jpg,yes,ok
3067,2015-06-18,jolla-app-grid-fixed,,,image/jpeg,3066,https://pivotce.com/files/2015/06/jolla-app-grid-fixed.jpg,images/files/2015/06/jolla-app-grid-fixed.jpg,yes,ok
3084,2015-06-24,"Airport_Flyover,_Brisbane",Image: Kgbo,Bypass Activation,image/jpeg,3080,https://pivotce.com/files/2015/06/Airport_Flyover_Brisbane.jpg,images/files/2015/06/Airport_Flyover_Brisbane.jpg,yes,ok
3108,2015-07-25,forward1,,,image/png,3107,https://pivotce.com/files/2015/07/forward1.png,images/files/2015/07/forward1.png,yes,ok
3109,2015-07-25,forward2,,,image/png,3107,https://pivotce.com/files/2015/07/forward2.png,images/files/2015/07/forward2.png,yes,ok
3110,2015-07-25,forward3,,,image/png,3107,https://pivotce.com/files/2015/07/forward3.png,images/files/2015/07/forward3.png,yes,ok
3111,2015-07-25,forward4,,,image/png,3107,https://pivotce.com/files/2015/07/forward4.png,images/files/2015/07/forward4.png,no,ok
3112,2015-07-25,forward5,,,image/png,3107,https://pivotce.com/files/2015/07/forward5.png,images/files/2015/07/forward5.png,yes,ok
3113,2015-07-25,forward6,,,image/png,3107,https://pivotce.com/files/2015/07/forward6.png,images/files/2015/07/forward6.png,yes,ok
3114,2015-07-25,preware_2015-17-07_025203,,,image/png,3107,https://pivotce.com/files/2015/07/preware_2015-17-07_025203.png,images/files/2015/07/preware_2015-17-07_025203.png,yes,ok
3115,2015-07-25,email_2015-17-07_025329,,,image/png,3107,https://pivotce.com/files/2015/07/email_2015-17-07_025329.png,images/files/2015/07/email_2015-17-07_025329.png,yes,ok
3118,2015-07-25,gmailheader,,,image/png,3107,https://pivotce.com/files/2015/07/gmailheader.png,images/files/2015/07/gmailheader.png,yes,ok
3120,2015-07-25,exclamation_alert,,,image/png,3107,https://pivotce.com/files/2015/07/exclamation_alert.png,images/files/2015/07/exclamation_alert.png,yes,ok
3124,2015-07-25,email_2015-17-07_031248edit,,,image/png,3107,https://pivotce.com/files/2015/07/email_2015-17-07_031248edit.png,images/files/2015/07/email_2015-17-07_031248edit.png,yes,ok
3137,2015-08-03,ebladepoker_sml,,,image/jpeg,3130,https://pivotce.com/files/2015/08/ebladepoker_sml.jpeg,images/files/2015/08/ebladepoker_sml.jpeg,yes,ok
3161,2015-08-05,LuneOS_homescreen,LuneOS Homescreen: Bet you haven’t seen this before!,LuneOS Homescreen: Bet you haven't seen this before!,image/png,3097,https://pivotce.com/files/2015/08/LuneOS_homescreen.png,images/files/2015/08/LuneOS_homescreen.png,yes,ok
3162,2015-08-05,only-six-apps,Not all hands can count how many apps Preware on LuneOS has. But some can.,Not all hands can count how many apps Preware on LuneOS has. But some can.,image/png,3097,https://pivotce.com/files/2015/08/only-six-apps.png,images/files/2015/08/only-six-apps.png,yes,ok
3163,2015-08-05,browsercomparison,"Above: The pivotCE website loaded on webOS. Below, the same site on LuneOS. Notice the missing icons.","Above: The pivotCE website loaded on webOS. Below, the same site on LuneOS. Notice the missing icons.",image/jpeg,3097,https://pivotce.com/files/2015/08/browsercomparison.jpeg,images/files/2015/08/browsercomparison.jpeg,yes,ok
3165,2015-08-05,LuneOSCafeCubano,LuneOS release: Cafe Cubano,LuneOS release: Cafe Cubano,image/png,,https://pivotce.com/files/2015/08/LuneOSCafeCubano.png,images/files/2015/08/LuneOSCafeCubano.png,yes,ok
3180,2015-08-16,crema,,,image/jpeg,3176,https://pivotce.com/files/2015/08/crema.jpg,images/files/2015/08/crema.jpg,yes,ok
3186,2015-08-20,preware_birthday_2015-20-08_235940,Happy Birthday Preware,Happy Birthday Preware,image/png,,https://pivotce.com/files/2015/08/preware_birthday_2015-20-08_235940.png,images/files/2015/08/preware_birthday_2015-20-08_235940.png,yes,ok
3199,2015-08-31,n4,,,image/png,3197,https://pivotce.com/files/2015/08/n4.png,images/files/2015/08/n4.png,yes,ok
3210,2015-09-07,ollaheader,,,image/jpeg,3202,https://pivotce.com/files/2015/09/ollaheader.jpg,images/files/2015/09/ollaheader.jpg,yes,ok
3215,2015-09-09,1,,,image/png,3214,https://pivotce.com/files/2015/09/1.png,images/files/2015/09/1.png,yes,ok
3216,2015-09-09,2,,,image/png,3214,https://pivotce.com/files/2015/09/2.png,images/files/2015/09/2.png,yes,ok
3217,2015-09-09,3,,,image/png,3214,https://pivotce.com/files/2015/09/3.png,images/files/2015/09/3.png,yes,ok
3218,2015-09-09,cert,,,image/png,3214,https://pivotce.com/files/2015/09/cert.png,images/files/2015/09/cert.png,yes,ok
3235,2015-09-12,luneosupdate,The Update script in action,The Update script in action,image/jpeg,3226,https://pivotce.com/files/2015/09/luneosupdate.jpeg,images/files/2015/09/luneosupdate.jpeg,yes,ok
3259,2015-10-07,Caffe Latte Prague,Caffè Latte – now with QtWebengine. Image: Tamorlan (wikimedia.org),Caffe Latte - now with QtWebengineCaffè Latte - now with QtWebengine. Image: Tamorlan (wikimedia.org),image/jpeg,3246,https://pivotce.com/files/2015/10/Caffe-Latte-Prague.jpg,images/files/2015/10/Caffe-Latte-Prague.jpg,yes,ok
3273,2015-10-14,lunetube_2015-13-10a,The LuneTube app.,The LuneTube app.,image/png,3262,https://pivotce.com/files/2015/10/lunetube_2015-13-10a.png,images/files/2015/10/lunetube_2015-13-10a.png,yes,ok
3276,2015-10-14,lunetube_2015-14-10_062454,,,image/png,3262,https://pivotce.com/files/2015/10/lunetube_2015-14-10_062454.png,images/files/2015/10/lunetube_2015-14-10_062454.png,yes,ok
3293,2015-10-21,nexus-4-webos-theme,,,image/jpeg,3292,https://pivotce.com/files/2015/10/nexus-4-webos-theme.jpg,images/files/2015/10/nexus-4-webos-theme.jpg,yes,ok
3295,2015-10-21,privandroid-lsp,,,image/png,3292,https://pivotce.com/files/2015/10/privandroid-lsp.png,images/files/2015/10/privandroid-lsp.png,yes,ok
3302,2015-11-06,bugs,,,image/jpeg,,https://pivotce.com/files/2015/11/bugs.jpg,images/files/2015/11/bugs.jpg,yes,ok
3331,2015-11-26,wpid-img_20151126_125359_edit.jpg,,,image/jpeg,3332,https://pivotce.com/files/2015/11/wpid-img_20151126_125359_edit.jpg,images/files/2015/11/wpid-img_20151126_125359_edit.jpg,yes,ok
3334,2015-11-28,wpid-img_20151114_140552.jpg,,,image/jpeg,3335,https://pivotce.com/files/2015/11/wpid-img_20151114_140552.jpg,images/files/2015/11/wpid-img_20151114_140552.jpg,yes,ok
3340,2015-12-04,theoneill,,,image/jpeg,3339,https://pivotce.com/files/2015/12/for_alan.jpg,images/files/2015/12/for_alan.jpg,yes,ok
3342,2015-12-04,VP100_2,,,image/jpeg,3339,https://pivotce.com/files/2015/12/VP100_2.jpg,images/files/2015/12/VP100_2.jpg,yes,ok
3350,2015-12-08,roku,,,image/png,3349,https://pivotce.com/files/2015/12/roku.png,images/files/2015/12/roku.png,yes,ok
3351,2015-12-08,roku_square_logo,,,image/png,3349,https://pivotce.com/files/2015/12/roku_square_logo.png,images/files/2015/12/roku_square_logo.png,yes,ok
3366,2015-12-10,Marocchino,,,image/jpeg,3358,https://pivotce.com/files/2015/12/IMG_1753.jpg,images/files/2015/12/IMG_1753.jpg,yes,ok
3377,2015-12-11,early_access_t,,,image/gif,3374,https://pivotce.com/files/2015/12/early_access_t.gif,images/files/2015/12/early_access_t.gif,yes,ok
3382,2015-12-13,devicetool,,,image/png,3380,https://pivotce.com/files/2015/12/devicetool.png,images/files/2015/12/devicetool.png,yes,ok
3388,2015-12-13,siu,,,image/jpeg,3387,https://pivotce.com/files/2015/12/siu.jpeg,images/files/2015/12/siu.jpeg,yes,ok
3413,2015-12-25,LuneXmas,Merry Christmas,Merry Christmas,image/jpeg,,https://pivotce.com/files/2015/12/LuneXmas.jpg,images/files/2015/12/LuneXmas.jpg,yes,ok
3422,2015-12-29,top_20_TouchPad_Apps,,,image/png,3420,https://pivotce.com/files/2015/12/top_20_TouchPad_Apps.png,images/files/2015/12/top_20_TouchPad_Apps.png,yes,ok
3433,2016-01-06,LG_CES_2016,David VanderWaal and his hot product.,LG G6 at CES 2016,image/jpeg,3426,https://pivotce.com/files/2016/01/LG_CES_2016.jpg,images/files/2016/01/LG_CES_2016.jpg,yes,ok
3454,2016-01-14,Medici,Caffè Medici,Caffè Medici,image/jpeg,3443,https://pivotce.com/files/2016/01/Medici.jpg,images/files/2016/01/Medici.jpg,yes,ok
3456,2016-01-15,Miel1,Cafe Miel. Image: Steven Depolo.,Cafe Miel,image/jpeg,,https://pivotce.com/files/2016/01/Miel1.jpg,images/files/2016/01/Miel1.jpg,no,ok
3457,2016-01-15,Miel2,Cafe Miel. Image: Kyle Stern,Cafe Miel,image/jpeg,,https://pivotce.com/files/2016/01/Miel2.jpg,images/files/2016/01/Miel2.jpg,no,ok
3463,2016-01-26,Screenshot1,,,image/jpeg,3462,https://pivotce.com/files/2016/01/Screenshot1.jpg,images/files/2016/01/Screenshot1.jpg,yes,ok
3468,2016-01-27,lunetube,,,image/png,3467,https://pivotce.com/files/2016/01/lunetube.png,images/files/2016/01/lunetube.png,yes,ok
3474,2016-02-05,Cafe_Miel,Image: Preemptive,"LuneOS, Cafe Miel release",image/jpeg,,https://pivotce.com/files/2016/02/Cafe_Miel.jpg,images/files/2016/02/Cafe_Miel.jpg,yes,ok
3509,2016-02-29,Coffee_Milk,Image: Alex Mihis,LuneOS Coffee Milk release,image/jpeg,,https://pivotce.com/files/2016/02/Coffee_Milk.jpg,images/files/2016/02/Coffee_Milk.jpg,yes,ok
3524,2016-03-06,Foxcasts_on_LuneOS,Image: Starfield by Marc Van Norden: https://www.flickr.com/photos/mvannorden/8275081235 CC license. Screen shots from Choorp.,Foxcasts on webOS,image/jpeg,3523,https://pivotce.com/files/2016/03/Foxcasts_on_LuneOS.jpg,images/files/2016/03/Foxcasts_on_LuneOS.jpg,yes,ok
3551,2016-04-01,3.0.1,3.0.1,3.0.1,image/jpeg,3548,https://pivotce.com/files/2016/04/301.jpg,images/files/2016/04/301.jpg,yes,ok
3566,2016-04-07,Improvements,Closed for Improvements,Closed for Improvements,image/jpeg,3558,https://pivotce.com/files/2016/04/Improvements.jpg,images/files/2016/04/Improvements.jpg,yes,ok
3571,2016-04-07,Enyo27,Enyo.js 2.7,Enyo 2.7,image/jpeg,3553,https://pivotce.com/files/2016/04/Enyo27.jpg,images/files/2016/04/Enyo27.jpg,yes,ok
3576,2016-04-08,Chicago_Theatre,April in Chicago,April in Chicago,image/jpeg,3575,https://pivotce.com/files/2016/04/Chicago_Theatre.jpg,images/files/2016/04/Chicago_Theatre.jpg,yes,ok
3580,2016-04-19,LG_Friends,The LG Friends website. Image: LG,The LG Friends website,image/jpeg,3579,https://pivotce.com/files/2016/04/LG_Friends.jpg,images/files/2016/04/LG_Friends.jpg,yes,ok
3594,2016-04-21,160405073911-hp-new-logo-780×439,,,image/jpeg,3593,https://pivotce.com/files/2016/04/160405073911-hp-new-logo-780x439.jpg,images/files/2016/04/160405073911-hp-new-logo-780x439.jpg,yes,ok
3606,2016-05-07,LuneOS_Mocha,LuneOS Mocha release,LuneOS Mocha release,image/jpeg,,https://pivotce.com/files/2016/05/LuneOS_Mocha.jpg,images/files/2016/05/LuneOS_Mocha.jpg,yes,ok
3624,2016-05-17,Motorola-SPICE-Android-Phone-looks-just-like-the-Palm-Pre1,,,image/jpeg,3623,https://pivotce.com/files/2016/05/Motorola-SPICE-Android-Phone-looks-just-like-the-Palm-Pre1.jpg,images/files/2016/05/Motorola-SPICE-Android-Phone-looks-just-like-the-Palm-Pre1.jpg,yes,ok
3630,2016-06-01,Browser,,,image/jpeg,3628,https://pivotce.com/files/2016/06/browser_2010-03-12_193037-210-100.jpg,images/files/2016/06/browser_2010-03-12_193037-210-100.jpg,yes,ok
3634,2016-06-01,browser,,,image/png,3628,https://pivotce.com/files/2016/06/browser_2016-01-06_103956.png,images/files/2016/06/browser_2016-01-06_103956.png,yes,ok
3641,2016-06-02,e6le1twer1wbt3lpuycs_400x400,,,image/png,3640,https://pivotce.com/files/2016/06/e6le1twer1wbt3lpuycs_400x400.png,images/files/2016/06/e6le1twer1wbt3lpuycs_400x400.png,variant,ok
3642,2016-06-02,Cj7aDjdUgAAteaK,,,image/png,3640,https://pivotce.com/files/2016/06/Cj7aDjdUgAAteaK.png,images/files/2016/06/Cj7aDjdUgAAteaK.png,yes,ok
3652,2016-06-07,webosstuff,,,image/jpeg,3651,https://pivotce.com/files/2016/06/webosstuff.jpg,images/files/2016/06/webosstuff.jpg,yes,ok
3653,2016-06-07,mako,,,image/jpeg,3651,https://pivotce.com/files/2016/06/mako.jpg,images/files/2016/06/mako.jpg,yes,ok
3654,2016-06-07,windsornot,,,image/jpeg,3651,https://pivotce.com/files/2016/06/windsornot.jpg,images/files/2016/06/windsornot.jpg,yes,ok
3655,2016-06-07,tpgo,,,image/jpeg,3651,https://pivotce.com/files/2016/06/tpgo.jpg,images/files/2016/06/tpgo.jpg,yes,ok
3656,2016-06-07,whitetp,,,image/jpeg,3651,https://pivotce.com/files/2016/06/whitetp.jpg,images/files/2016/06/whitetp.jpg,yes,ok
3657,2016-06-07,4gtp,,,image/jpeg,3651,https://pivotce.com/files/2016/06/4gtp.jpg,images/files/2016/06/4gtp.jpg,yes,ok
3674,2016-06-16,LuneOS_Caffe_Tobio,LuneOS Caffè Tobio,LuneOS Caffè Tobio,image/png,,https://pivotce.com/files/2016/06/LuneOS_Caffe_Tobio.png,images/files/2016/06/LuneOS_Caffe_Tobio.png,yes,ok
3699,2016-07-07,google-wallpaper-9,,,image/jpeg,3694,https://pivotce.com/files/2016/07/google-wallpaper-9.jpg,images/files/2016/07/google-wallpaper-9.jpg,yes,ok
3700,2016-07-07,accounts_2016-07-07_015540,,,image/png,3694,https://pivotce.com/files/2016/07/accounts_2016-07-07_015540.png,images/files/2016/07/accounts_2016-07-07_015540.png,yes,ok
3701,2016-07-07,accounts_2016-07-07_015658,,,image/png,3694,https://pivotce.com/files/2016/07/accounts_2016-07-07_015658.png,images/files/2016/07/accounts_2016-07-07_015658.png,yes,ok
3702,2016-07-07,preware_2016-07-07_015740,,,image/png,3694,https://pivotce.com/files/2016/07/preware_2016-07-07_015740.png,images/files/2016/07/preware_2016-07-07_015740.png,yes,ok
3714,2016-07-08,P100UNA-label,,,image/png,3713,https://pivotce.com/files/2016/07/P100UNA-label.png,images/files/2016/07/P100UNA-label.png,yes,ok
3716,2016-07-08,Café Touba,LuneOS release: Café Touba,LuneOS release: Café Touba,image/jpeg,,https://pivotce.com/files/2016/07/Café-Touba.jpg,images/files/2016/07/Caf_-Touba.jpg,yes,ok
3728,2016-07-12,seeyounextmonth,,,image/png,3727,https://pivotce.com/files/2016/07/seeyounextmonth.png,images/files/2016/07/seeyounextmonth.png,yes,ok
3743,2016-07-14,file-sharing,,,image/jpeg,3742,https://pivotce.com/files/2016/07/file-sharing.jpg,images/files/2016/07/file-sharing.jpg,yes,ok
3750,2016-07-20,skype_webos.jpg,,,image/jpeg,3749,https://pivotce.com/files/2016/07/skype_webos_770x370x24_expand.png.jpg,images/files/2016/07/skype_webos_770x370x24_expand.png.jpg,yes,ok
3756,2016-07-25,offline,,,image/jpeg,3754,https://pivotce.com/files/2016/07/offline.jpeg,images/files/2016/07/offline.jpeg,yes,ok
3758,2016-07-25,server,This is the WOSI server as Internals calls it. The first server donated by HP.,,image/jpeg,3754,https://pivotce.com/files/2016/07/server.jpg,images/files/2016/07/server.jpg,yes,ok
3779,2016-07-30,HPwebOS_promo,Shot from the video,HP webOS video,image/jpeg,3773,https://pivotce.com/files/2016/07/HPwebOS_promo.jpg,images/files/2016/07/HPwebOS_promo.jpg,yes,ok
3804,2016-09-04,androidtowebos,,,image/png,3800,https://pivotce.com/files/2016/09/androidtowebos.png,images/files/2016/09/androidtowebos.png,yes,ok
3813,2016-09-04,Screenshot_20160904-135106,Make sure to tap Gallery or your selection won’t save.,,image/png,3800,https://pivotce.com/files/2016/09/Screenshot_20160904-135106.png,images/files/2016/09/Screenshot_20160904-135106.png,yes,ok
3816,2016-09-04,Screenshot_20160904-135840,Tap the double image icon to save on the top left.,,image/png,3800,https://pivotce.com/files/2016/09/Screenshot_20160904-135840.png,images/files/2016/09/Screenshot_20160904-135840.png,yes,ok
3822,2016-09-04,widgets,,,image/png,3800,https://pivotce.com/files/2016/09/widgets.png,images/files/2016/09/widgets.png,yes,ok
3825,2016-09-05,iconset,Click me to download a pretty nice webOS icon set!,,image/png,3800,https://pivotce.com/files/2016/09/iconset.png,images/files/2016/09/iconset.png,yes,ok
3826,2016-09-05,gmail,GMail Before and After,,image/png,3800,https://pivotce.com/files/2016/09/gmail.png,images/files/2016/09/gmail.png,yes,ok
3827,2016-09-05,launcher,Launcher Before and After,,image/png,3800,https://pivotce.com/files/2016/09/launcher.png,images/files/2016/09/launcher.png,yes,ok
3828,2016-09-05,lockscreen,Lockscreen Before and After,,image/png,3800,https://pivotce.com/files/2016/09/lockscreen.png,images/files/2016/09/lockscreen.png,yes,ok
3829,2016-09-05,web,Web Before and After,,image/png,3800,https://pivotce.com/files/2016/09/web.png,images/files/2016/09/web.png,yes,ok
3830,2016-09-05,Screenshot_20160905-161228,Tap the underlined “here” word to change which system font to replace.,,image/png,3800,https://pivotce.com/files/2016/09/Screenshot_20160905-161228.png,images/files/2016/09/Screenshot_20160905-161228.png,yes,ok
3832,2016-09-06,Cafe Zorro,Cafe Zorro,Cafe Zorro,image/jpeg,,https://pivotce.com/files/2016/09/Cafe-Zorro.jpg,images/files/2016/09/Cafe-Zorro.jpg,yes,ok
3840,2016-09-11,screenshot_20160911-114141,,,image/png,3800,https://pivotce.com/files/2016/09/Screenshot_20160911-114141.png,images/files/2016/09/Screenshot_20160911-114141.png,yes,ok
3841,2016-09-11,screenshot_20160911-114236,,,image/png,3800,https://pivotce.com/files/2016/09/Screenshot_20160911-114236.png,images/files/2016/09/Screenshot_20160911-114236.png,yes,ok
3857,2016-10-07,Preware,,,image/png,3753,https://pivotce.com/files/2016/10/preware_2016-07-10_145022.png,images/files/2016/10/preware_2016-07-10_145022.png,yes,ok
3859,2016-10-07,img_20161007_131334,Pair the watch,,image/jpeg,3753,https://pivotce.com/files/2016/10/IMG_20161007_131334.jpg,images/files/2016/10/IMG_20161007_131334.jpg,yes,ok
3860,2016-10-07,img_20161007_131153,Bluetooth settings,,image/jpeg,3753,https://pivotce.com/files/2016/10/IMG_20161007_131153.jpg,images/files/2016/10/IMG_20161007_131153.jpg,yes,ok
3863,2016-10-07,bluetooth_2016-07-10_131403,Pair the phone,,image/png,3753,https://pivotce.com/files/2016/10/bluetooth_2016-07-10_131403.png,images/files/2016/10/bluetooth_2016-07-10_131403.png,yes,ok
3864,2016-10-07,bluetooth_2016-07-10_131316,The result,,image/png,3753,https://pivotce.com/files/2016/10/bluetooth_2016-07-10_131316.png,images/files/2016/10/bluetooth_2016-07-10_131316.png,yes,ok
3868,2016-10-07,pre3,Text on Pre3,,image/jpeg,3753,https://pivotce.com/files/2016/10/Pre3.jpg,images/files/2016/10/Pre3.jpg,yes,ok
3869,2016-10-07,veer,Project Macaw on Veer,,image/jpeg,3753,https://pivotce.com/files/2016/10/Veer.jpg,images/files/2016/10/Veer.jpg,yes,ok
3870,2016-10-07,pre2,Email on a Pre2 or Pre+ w/2.x,,image/jpeg,3753,https://pivotce.com/files/2016/10/Pre2.jpg,images/files/2016/10/Pre2.jpg,yes,ok
3871,2016-10-07,mwatch,,,image/png,3753,https://pivotce.com/files/2016/10/mwatch.png,images/files/2016/10/mwatch.png,yes,ok
3877,2016-10-07,tweaks,,,image/png,3753,https://pivotce.com/files/2016/10/tweaks_2016-07-10_185749.png,images/files/2016/10/tweaks_2016-07-10_185749.png,yes,ok
3879,2016-10-07,pebble,,,image/jpeg,3753,https://pivotce.com/files/2016/10/pebble.jpg,images/files/2016/10/pebble.jpg,no,ok
3893,2016-10-13,Cà phê sữa đá,LuneOS Release: Cà phê sữa đá – Vietnamese iced coffee,LuneOS Release: Cà phê sữa đá - Vietnamese iced coffee,image/jpeg,3890,https://pivotce.com/files/2016/10/CaPheSuaDa.jpg,images/files/2016/10/CaPheSuaDa.jpg,yes,ok
